Product URL,Feature,Value
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002640,Subscription time,1 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002640,Payloads,10.000
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002702,Type,Energy Management Software
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002702,Number of points,64 points
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002704,Type,Energy Management Software
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002704,Number of points,256 points
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1313/p/VERNIZ_IMPREGNACAO_LACKTHERM_1313,RESIN SYSTEM,Modified Imide Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1313/p/VERNIZ_IMPREGNACAO_LACKTHERM_1313,Color,Dark Amber
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1313/p/VERNIZ_IMPREGNACAO_LACKTHERM_1313,Thermal Class,H - 180ºC
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1313/p/VERNIZ_IMPREGNACAO_LACKTHERM_1313,PAINT COMPONENT,Monocomponent
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002219,Subscription time,1 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002219,Payloads,Unlimited
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002169,Subscription time,2 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002705,Type,Energy Management Software
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002705,Number of points,512 points
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Cleaning-Solvent/SOLUTION-DEGREASER/p/SOLUCAO_DESENGRAXANTE,PAINT PRODUCTS LINE,Plastic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Cleaning-Solvent/SOLUTION-DEGREASER/p/SOLUCAO_DESENGRAXANTE,Function,Cleaning Solvent
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Cleaning-Solvent/SOLUTION-DEGREASER/p/SOLUCAO_DESENGRAXANTE,Evaporation,Medium
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/IoT-Edge-Platform-%28SCADA%29/WEGnology-Edge-Suite/WEGnology-Edge-Suite/p/80002847,Type,Software WES Runtime Only
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/IoT-Edge-Platform-%28SCADA%29/WEGnology-Edge-Suite/WEGnology-Edge-Suite/p/80002847,Number of points,Unlimited points
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Fans/Poultry-Fan/c/BR_MT_1PHASE_POULTRYFAN,Standard,ABNT NBR 17094
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Fans/Poultry-Fan/c/BR_MT_1PHASE_POULTRYFAN,Frequency,60 Hz
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Fans/Poultry-Fan/c/BR_MT_1PHASE_POULTRYFAN,Voltage,110-127/220-254 V
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Fans/Poultry-Fan/c/BR_MT_1PHASE_POULTRYFAN,Number of poles,6
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Fans/Poultry-Fan/c/BR_MT_1PHASE_POULTRYFAN,Degree of Protection,IP54
https://www.weg.net/catalog/weg/BR/en/Electric-Motors/Single-Phase/Fans/Poultry-Fan/c/BR_MT_1PHASE_POULTRYFAN,Synchronous speed,1200 rpm
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12341419,Power supply,380-480 V
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12341419,Input phases,Three-phase
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12341419,Configuration,With options
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12341419,Rated current (HD),5 A
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12341419,RFI filter,Without filter
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002210,Subscription time,2 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002210,Payloads,Unlimited
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Transformers/LACKTHERM-1355/p/VERNIZ_IMPREGNACAO_LACKTHERM_1355,RESIN SYSTEM,Modified Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Transformers/LACKTHERM-1355/p/VERNIZ_IMPREGNACAO_LACKTHERM_1355,Color,Dark Amber
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Transformers/LACKTHERM-1355/p/VERNIZ_IMPREGNACAO_LACKTHERM_1355,Thermal Class,F - 155ºC
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Transformers/LACKTHERM-1355/p/VERNIZ_IMPREGNACAO_LACKTHERM_1355,PAINT COMPONENT,Monocomponent
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002170,Subscription time,2 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002170,Payloads,Unlimited
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12276348,Power supply,380-480 V
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12276348,Input phases,Three-phase
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12276348,Configuration,With options
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12276348,Rated current (HD),3.5 A
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/12276348,RFI filter,Without filter
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Asset-Management/WEG-Motion-Fleet-Management/WEG-Motion-Fleet-Management/p/80002160,Subscription time,1 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/IoT-Edge-Platform-%28SCADA%29/WEGnology-Edge-Suite/WEGnology-Edge-Suite/p/80002839,Type,WES Engineering and Runtime Software (Hot-Standby)
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/IoT-Edge-Platform-%28SCADA%29/WEGnology-Edge-Suite/WEGnology-Edge-Suite/p/80002839,Number of points,Unlimited points
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/IoT-Edge-Platform-%28SCADA%29/WEGnology-Edge-Suite/WEGnology-Edge-Suite/p/80002846,Type,Software WES Runtime Only (Hot-Standby)
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/IoT-Edge-Platform-%28SCADA%29/WEGnology-Edge-Suite/WEGnology-Edge-Suite/p/80002846,Number of points,Unlimited points
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-Without-STO/p/11660212,Power supply,380-480 V
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-Without-STO/p/11660212,Input phases,Three-phase
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-Without-STO/p/11660212,Configuration,With options
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-Without-STO/p/11660212,Rated current (HD),3.5 A
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-Without-STO/p/11660212,RFI filter,With filter (C2 category)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/EPOXY-DILUENT-3007/p/DILUENTE_EPOXI_3007,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/EPOXY-DILUENT-3007/p/DILUENTE_EPOXI_3007,Function,Paint Diluent
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/EPOXY-DILUENT-3007/p/DILUENTE_EPOXI_3007,Evaporation,Medium
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/IoT-Edge-Platform-%28SCADA%29/WEGnology-Edge-Suite/WEGnology-Edge-Suite/p/80002843,Type,WES Engineering and Runtime Software
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/IoT-Edge-Platform-%28SCADA%29/WEGnology-Edge-Suite/WEGnology-Edge-Suite/p/80002843,Number of points,1.500 points
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002703,Type,Energy Management Software
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002703,Number of points,128 points
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1314-40/p/VERNIZ_IMPREGNACAO_LACKTHERM_1314_40,RESIN SYSTEM,Modified Polyester
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1314-40/p/VERNIZ_IMPREGNACAO_LACKTHERM_1314_40,Color,Light Amber
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1314-40/p/VERNIZ_IMPREGNACAO_LACKTHERM_1314_40,Thermal Class,H - 180ºC
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1314-40/p/VERNIZ_IMPREGNACAO_LACKTHERM_1314_40,PAINT COMPONENT,Monocomponent
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ETHYL-SILICATE-DILUENT-9002/p/DILUENTE_ETIL_SILICATO_9002,PAINT PRODUCTS LINE,Ethyl Silicate
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ETHYL-SILICATE-DILUENT-9002/p/DILUENTE_ETIL_SILICATO_9002,Function,Paint Diluent
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ETHYL-SILICATE-DILUENT-9002/p/DILUENTE_ETIL_SILICATO_9002,Evaporation,Slow
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-cloud/WEG-Energy-Management-cloud/p/80003170,Subscription time,1 year
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-cloud/WEG-Energy-Management-cloud/p/80003170,Payloads,Unlimited
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Powder-Coating/W-ZN-Line/POLITHERM-24-W-ZN/p/POLITHERM24WZN,Family,Politherm 24 W-Zn
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Powder-Coating/W-ZN-Line/POLITHERM-24-W-ZN/p/POLITHERM24WZN,PAINT PRODUCTS LINE,Epoxy
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Powder-Coating/W-ZN-Line/POLITHERM-24-W-ZN/p/POLITHERM24WZN,PAINT VERSION,Rich in Zinc (W-Zn)
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Powder-Coating/W-ZN-Line/POLITHERM-24-W-ZN/p/POLITHERM24WZN,Cura,Standard
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-1001/p/DILUENTE_1001,PAINT PRODUCTS LINE,Alkyd
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-1001/p/DILUENTE_1001,Function,Paint Diluent
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-1001/p/DILUENTE_1001,Evaporation,Fast
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002706,Type,Energy Management Software
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002706,Number of points,1024 points
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-6P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987777,Standard,ABNT NBR 17094
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-6P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987777,Frequency,60 Hz
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-6P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987777,Voltage,220/380 V
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-6P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987777,Number of poles,6
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-6P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987777,Degree of Protection,IPW66
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-6P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987777,Synchronous speed,1200 rpm
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ETHYL-SILICATE-DILUENT-9001/p/DILUENTE_ETIL_SILICATO_9001,PAINT PRODUCTS LINE,Ethyl Silicate
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ETHYL-SILICATE-DILUENT-9001/p/DILUENTE_ETIL_SILICATO_9001,Function,Paint Diluent
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/ETHYL-SILICATE-DILUENT-9001/p/DILUENTE_ETIL_SILICATO_9001,Evaporation,Medium
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5008/p/DILUENTE_PU_5008,PAINT PRODUCTS LINE,Polyurethane
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5008/p/DILUENTE_PU_5008,Function,Paint Diluent
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Paint-Diluent/DILUENT-PU-5008/p/DILUENTE_PU_5008,Evaporation,Medium
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,PAINT COLOR,Aluminum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,PAINT COMMERCIAL COLOR,Aluminum
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,Color scale,0
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,PAINT FINISH,Metallic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,Shine,Not Relevant
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,PACKAGING,Metallic Gallon
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,PAINT PRODUCTS LINE,Automotive Refinishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,PAINT FUNCTION,Finishing
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,RESIN SYSTEM,Acrylic
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/W-Frota/W-FROTA-ACRYLIC-FINISHING/p/13745546,SOLIDS VOLUME,NAO RELEVANTE
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-75-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12988120,Standard,ABNT NBR 17094
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-75-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12988120,Frequency,60 Hz
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-75-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12988120,Voltage,220/380 V
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-75-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12988120,Number of poles,4
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-75-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12988120,Degree of Protection,IPW66
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-75-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12988120,Synchronous speed,1800 rpm
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-With-STO/p/11482436,Power supply,380-480 V
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-With-STO/p/11482436,Input phases,Three-phase
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-With-STO/p/11482436,Configuration,With options
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-With-STO/p/11482436,Rated current (HD),3.5 A
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110003T4OFAYWZ-Size-A-3-6A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-With-filter-%28C2-category%29-With-STO/p/11482436,RFI filter,With filter (C2 category)
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYWZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/11474849,Power supply,380-480 V
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYWZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/11474849,Input phases,Three-phase
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYWZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/11474849,Configuration,With options
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYWZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/11474849,Rated current (HD),5 A
https://www.weg.net/catalog/weg/BR/en///INVERTER-BRCFW110005T4OYWZ-Size-A-5A-Three-phase-380-480V-With-options-IP21-Standard-with-braking-Without-filter-With-STO/p/11474849,RFI filter,Without filter
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/System-Drives/Variable-Speed-Drive-CFW11-Series/INVERTER-BRCFW110002T6OYZ-Size-D-2-9A-Three-phase-500-690V-With-options-IP20-Standard-with-braking-With-filter-%28C3-category%29-With-STO/p/11798252,Power supply,500-690V
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/System-Drives/Variable-Speed-Drive-CFW11-Series/INVERTER-BRCFW110002T6OYZ-Size-D-2-9A-Three-phase-500-690V-With-options-IP20-Standard-with-braking-With-filter-%28C3-category%29-With-STO/p/11798252,Input phases,Three-phase
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/System-Drives/Variable-Speed-Drive-CFW11-Series/INVERTER-BRCFW110002T6OYZ-Size-D-2-9A-Three-phase-500-690V-With-options-IP20-Standard-with-braking-With-filter-%28C3-category%29-With-STO/p/11798252,Configuration,With options
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/System-Drives/Variable-Speed-Drive-CFW11-Series/INVERTER-BRCFW110002T6OYZ-Size-D-2-9A-Three-phase-500-690V-With-options-IP20-Standard-with-braking-With-filter-%28C3-category%29-With-STO/p/11798252,Rated current (HD),2.7 A
https://www.weg.net/catalog/weg/BR/en/Industrial-Automation/Drives/Inverters/System-Drives/Variable-Speed-Drive-CFW11-Series/INVERTER-BRCFW110002T6OYZ-Size-D-2-9A-Three-phase-500-690V-With-options-IP20-Standard-with-braking-With-filter-%28C3-category%29-With-STO/p/11798252,RFI filter,With filter (C3 category)
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002699,Type,Energy Management Software
https://www.weg.net/catalog/weg/BR/en/Digital-Solutions-and-Smart-Grid/Energy-Management/WEG-Energy-Management-on-premise/WEG-Energy-Management/p/80002699,Number of points,8 points
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-5-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B5D/p/13351174,Standard,ABNT NBR 17094
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-5-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B5D/p/13351174,Frequency,60 Hz
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-5-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B5D/p/13351174,Voltage,220/380 V
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-5-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B5D/p/13351174,Number of poles,4
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-5-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B5D/p/13351174,Degree of Protection,IPW66
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-5-cv-4P-71-3Ph-220-380-V-60-Hz-IC411---TFVE---B5D/p/13351174,Synchronous speed,1800 rpm
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-8P-80-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987778,Standard,ABNT NBR 17094
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-8P-80-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987778,Frequency,60 Hz
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-8P-80-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987778,Voltage,220/380 V
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-8P-80-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987778,Number of poles,8
https://www.weg.net/catalog/weg/BR/en///W22-Wash-IR3-Premium-0-33-cv-8P-80-3Ph-220-380-V-60-Hz-IC411---TFVE---B3D/p/12987778,Degree of Protection,IPW66
